000001.SZ,平安银行,
时间,卖1价,买1价
Time,ask1,bid1
2019-04-29 11:05:54,13.980,13.970
2019-04-29 11:05:57,14.010,13.970
2019-04-29 11:06:00,13.990,13.970
2019-04-29 11:06:03,13.990,13.980
2019-04-29 11:06:06,13.990,13.980
2019-04-29 11:06:09,13.990,13.980
2019-04-29 11:06:12,14.000,13.990
2019-04-29 11:06:15,13.990,13.980
2019-04-29 11:06:18,13.990,13.980
2019-04-29 11:06:21,14.000,13.990
2019-04-29 11:06:24,13.990,13.980
2019-04-29 11:06:27,13.990,13.980
2019-04-29 11:06:30,13.990,13.980
2019-04-29 11:06:33,13.990,13.980
2019-04-29 11:06:36,13.990,13.980
2019-04-29 11:06:39,13.980,13.970
2019-04-29 11:06:42,13.980,13.970
2019-04-29 11:06:45,13.980,13.970
2019-04-29 11:06:48,13.980,13.970
2019-04-29 11:06:51,13.980,13.970
2019-04-29 11:06:54,13.980,13.970
2019-04-29 11:06:57,13.980,13.970
2019-04-29 11:07:00,13.980,13.970
2019-04-29 11:07:03,13.980,13.970
2019-04-29 11:07:06,13.980,13.970
2019-04-29 11:07:09,13.980,13.970
2019-04-29 11:07:12,13.980,13.970
2019-04-29 11:07:15,13.980,13.970
2019-04-29 11:07:18,13.980,13.970
2019-04-29 11:07:21,13.980,13.970
2019-04-29 11:07:24,13.980,13.970
2019-04-29 11:07:27,13.980,13.970
2019-04-29 11:07:30,13.980,13.970
2019-04-29 11:07:33,13.980,13.970
2019-04-29 11:07:36,13.980,13.970
2019-04-29 11:07:39,13.970,13.960
2019-04-29 11:07:42,13.970,13.960
2019-04-29 11:07:45,13.970,13.960
2019-04-29 11:07:48,13.970,13.960
2019-04-29 11:07:51,13.970,13.960
2019-04-29 11:07:54,13.970,13.960
2019-04-29 11:07:57,13.980,13.960
2019-04-29 11:08:00,13.960,13.950
2019-04-29 11:08:03,13.960,13.950
2019-04-29 11:08:06,13.970,13.960
2019-04-29 11:08:09,13.980,13.970
2019-04-29 11:08:12,13.980,13.970
2019-04-29 11:08:15,13.990,13.980
2019-04-29 11:08:18,14.000,13.990
2019-04-29 11:08:21,14.000,13.990
2019-04-29 11:08:24,14.000,13.990
2019-04-29 11:08:27,14.000,13.990
2019-04-29 11:08:30,14.010,14.000
2019-04-29 11:08:33,14.010,14.000
2019-04-29 11:08:36,14.010,14.000
2019-04-29 11:08:39,14.010,14.000
2019-04-29 11:08:42,14.020,14.010
2019-04-29 11:08:45,14.000,13.980
2019-04-29 11:08:48,14.000,13.980
2019-04-29 11:08:51,13.980,13.950
2019-04-29 11:08:54,13.980,13.960
2019-04-29 11:08:57,13.960,13.950
2019-04-29 11:09:00,13.980,13.950
2019-04-29 11:09:03,13.980,13.970
2019-04-29 11:09:06,13.990,13.980
2019-04-29 11:09:09,13.990,13.980
2019-04-29 11:09:12,13.990,13.980
2019-04-29 11:09:15,13.990,13.980
2019-04-29 11:09:18,13.990,13.980
2019-04-29 11:09:21,13.990,13.980
2019-04-29 11:09:24,13.990,13.980
2019-04-29 11:09:27,13.990,13.980
2019-04-29 11:09:30,13.990,13.980
2019-04-29 11:09:33,13.990,13.980
2019-04-29 11:09:36,13.990,13.980
2019-04-29 11:09:39,13.990,13.980
2019-04-29 11:09:42,13.990,13.980
2019-04-29 11:09:45,13.990,13.980
2019-04-29 11:09:48,13.990,13.980
2019-04-29 11:09:51,13.990,13.980
2019-04-29 11:09:54,13.990,13.980
2019-04-29 11:09:57,13.990,13.980
2019-04-29 11:10:00,13.990,13.980
2019-04-29 11:10:03,14.000,13.990
2019-04-29 11:10:06,14.000,13.990
2019-04-29 11:10:09,14.000,13.990
2019-04-29 11:10:12,14.000,13.990
2019-04-29 11:10:15,14.010,14.000
2019-04-29 11:10:18,14.010,14.000
2019-04-29 11:10:21,14.010,14.000
2019-04-29 11:10:24,14.010,14.000
2019-04-29 11:10:27,14.010,14.000
2019-04-29 11:10:30,14.010,14.000
2019-04-29 11:10:33,14.010,14.000
2019-04-29 11:10:36,14.010,14.000
2019-04-29 11:10:39,14.010,14.000
2019-04-29 11:10:42,14.010,14.000
2019-04-29 11:10:45,14.010,14.000
2019-04-29 11:10:48,14.010,14.000
2019-04-29 11:10:51,14.010,14.000
2019-04-29 11:10:54,14.020,14.000
2019-04-29 11:10:57,14.010,14.000
2019-04-29 11:11:00,14.010,13.990
2019-04-29 11:11:03,14.020,14.010
2019-04-29 11:11:06,14.020,14.010
2019-04-29 11:11:09,14.020,14.010
2019-04-29 11:11:12,14.020,14.010
2019-04-29 11:11:15,14.020,14.010
2019-04-29 11:11:18,14.020,14.010
2019-04-29 11:11:21,14.020,14.010
2019-04-29 11:11:24,14.020,14.010
2019-04-29 11:11:27,14.020,14.010
2019-04-29 11:11:30,14.020,14.010
2019-04-29 11:11:33,14.020,14.010
2019-04-29 11:11:36,14.010,14.000
2019-04-29 11:11:39,14.010,14.000
2019-04-29 11:11:42,14.020,14.000
2019-04-29 11:11:45,14.020,14.010
2019-04-29 11:11:48,14.020,14.010
2019-04-29 11:11:51,14.020,14.010
2019-04-29 11:11:54,14.030,14.020
2019-04-29 11:11:57,14.030,14.020
2019-04-29 11:12:00,14.030,14.020
2019-04-29 11:12:03,14.030,14.020
2019-04-29 11:12:06,14.040,14.030
2019-04-29 11:12:09,14.040,14.030
2019-04-29 11:12:12,14.040,14.030
2019-04-29 11:12:15,14.040,14.030
2019-04-29 11:12:18,14.040,14.030
2019-04-29 11:12:21,14.040,14.030
2019-04-29 11:12:24,14.040,14.030
2019-04-29 11:12:27,14.040,14.030
2019-04-29 11:12:30,14.040,14.030
2019-04-29 11:12:33,14.040,14.030
2019-04-29 11:12:36,14.040,14.030
2019-04-29 11:12:39,14.040,14.030
2019-04-29 11:12:42,14.040,14.030
2019-04-29 11:12:45,14.040,14.030
2019-04-29 11:12:48,14.040,14.030
2019-04-29 11:12:51,14.040,14.030
2019-04-29 11:12:54,14.040,14.030
2019-04-29 11:12:57,14.040,14.030
2019-04-29 11:13:00,14.040,14.030
2019-04-29 11:13:03,14.040,14.030
2019-04-29 11:13:06,14.040,14.030
2019-04-29 11:13:09,14.030,14.020
2019-04-29 11:13:12,14.030,14.020
2019-04-29 11:13:15,14.040,14.030
2019-04-29 11:13:18,14.040,14.030
2019-04-29 11:13:21,14.040,14.030
2019-04-29 11:13:24,14.040,14.030
2019-04-29 11:13:27,14.040,14.030
2019-04-29 11:13:30,14.040,14.030
2019-04-29 11:13:33,14.050,14.030
2019-04-29 11:13:36,14.050,14.040
2019-04-29 11:13:39,14.050,14.030
2019-04-29 11:13:42,14.060,14.050
2019-04-29 11:13:45,14.060,14.050
2019-04-29 11:13:48,14.060,14.050
2019-04-29 11:13:51,14.060,14.050
2019-04-29 11:13:54,14.050,14.040
2019-04-29 11:13:57,14.060,14.040
2019-04-29 11:14:00,14.060,14.050
2019-04-29 11:14:03,14.060,14.050
2019-04-29 11:14:06,14.050,14.040
2019-04-29 11:14:09,14.050,14.040
2019-04-29 11:14:12,14.060,14.050
2019-04-29 11:14:15,14.060,14.050
2019-04-29 11:14:18,14.070,14.060
2019-04-29 11:14:21,14.070,14.060
2019-04-29 11:14:24,14.060,14.050
2019-04-29 11:14:27,14.060,14.050
2019-04-29 11:14:30,14.060,14.050
2019-04-29 11:14:33,14.070,14.060
2019-04-29 11:14:36,14.070,14.060
2019-04-29 11:14:39,14.070,14.060
2019-04-29 11:14:42,14.070,14.060
2019-04-29 11:14:45,14.070,14.060
2019-04-29 11:14:48,14.070,14.060
2019-04-29 11:14:51,14.070,14.060
2019-04-29 11:14:54,14.070,14.060
2019-04-29 11:14:57,14.070,14.060
2019-04-29 11:15:00,14.080,14.070
2019-04-29 11:15:03,14.070,14.060
2019-04-29 11:15:06,14.080,14.070
2019-04-29 11:15:09,14.080,14.070
2019-04-29 11:15:12,14.080,14.070
2019-04-29 11:15:15,14.080,14.070
2019-04-29 11:15:18,14.080,14.070
2019-04-29 11:15:21,14.080,14.070
2019-04-29 11:15:24,14.090,14.080
2019-04-29 11:15:27,14.090,14.080
2019-04-29 11:15:30,14.090,14.080
2019-04-29 11:15:33,14.090,14.080
2019-04-29 11:15:36,14.090,14.080
2019-04-29 11:15:39,14.090,14.080
2019-04-29 11:15:42,14.090,14.080
2019-04-29 11:15:45,14.100,14.090
2019-04-29 11:15:48,14.100,14.090
2019-04-29 11:15:51,14.100,14.090
2019-04-29 11:15:54,14.100,14.090
2019-04-29 11:15:57,14.090,14.080
2019-04-29 11:16:00,14.100,14.080
2019-04-29 11:16:03,14.090,14.080
2019-04-29 11:16:06,14.100,14.090
2019-04-29 11:16:09,14.100,14.090
2019-04-29 11:16:12,14.100,14.090
2019-04-29 11:16:15,14.090,14.080
2019-04-29 11:16:18,14.090,14.080
2019-04-29 11:16:21,14.090,14.080
2019-04-29 11:16:24,14.100,14.090
2019-04-29 11:16:27,14.090,14.080
2019-04-29 11:16:30,14.090,14.080
2019-04-29 11:16:33,14.100,14.090
2019-04-29 11:16:36,14.090,14.080
2019-04-29 11:16:39,14.080,14.070
2019-04-29 11:16:42,14.090,14.070
2019-04-29 11:16:45,14.090,14.080
2019-04-29 11:16:48,14.090,14.080
2019-04-29 11:16:51,14.090,14.080
2019-04-29 11:16:54,14.090,14.080
2019-04-29 11:16:57,14.090,14.080
2019-04-29 11:17:00,14.090,14.080
2019-04-29 11:17:03,14.090,14.080
2019-04-29 11:17:06,14.090,14.080
2019-04-29 11:17:09,14.100,14.070
2019-04-29 11:17:12,14.100,14.080
2019-04-29 11:17:15,14.100,14.090
2019-04-29 11:17:18,14.090,14.080
2019-04-29 11:17:21,14.090,14.080
2019-04-29 11:17:24,14.090,14.080
2019-04-29 11:17:27,14.080,14.070
2019-04-29 11:17:30,14.080,14.070
2019-04-29 11:17:33,14.080,14.070
2019-04-29 11:17:36,14.080,14.070
2019-04-29 11:17:39,14.080,14.070
2019-04-29 11:17:42,14.080,14.070
2019-04-29 11:17:45,14.080,14.070
2019-04-29 11:17:48,14.080,14.070
2019-04-29 11:17:51,14.070,14.060
2019-04-29 11:17:54,14.070,14.060
2019-04-29 11:17:57,14.070,14.060
2019-04-29 11:18:00,14.070,14.060
2019-04-29 11:18:03,14.070,14.060
2019-04-29 11:18:06,14.060,14.050
2019-04-29 11:18:09,14.060,14.050
2019-04-29 11:18:12,14.080,14.050
2019-04-29 11:18:15,14.060,14.050
2019-04-29 11:18:18,14.050,14.040
2019-04-29 11:18:21,14.080,14.060
2019-04-29 11:18:24,14.080,14.060
2019-04-29 11:18:27,14.080,14.060
2019-04-29 11:18:30,14.080,14.060
2019-04-29 11:18:33,14.060,14.040
2019-04-29 11:18:36,14.060,14.040
2019-04-29 11:18:39,14.060,14.040
2019-04-29 11:18:42,14.080,14.060
2019-04-29 11:18:45,14.060,14.040
2019-04-29 11:18:48,14.060,14.050
2019-04-29 11:18:51,14.060,14.050
2019-04-29 11:18:54,14.060,14.050
2019-04-29 11:18:57,14.060,14.050
2019-04-29 11:19:00,14.060,14.050
2019-04-29 11:19:03,14.080,14.050
2019-04-29 11:19:06,14.050,14.040
2019-04-29 11:19:09,14.050,14.040
2019-04-29 11:19:12,14.050,14.040
2019-04-29 11:19:15,14.050,14.040
2019-04-29 11:19:18,14.050,14.040
2019-04-29 11:19:21,14.050,14.040
2019-04-29 11:19:24,14.050,14.040
2019-04-29 11:19:27,14.050,14.040
2019-04-29 11:19:30,14.060,14.040
2019-04-29 11:19:33,14.070,14.050
2019-04-29 11:19:36,14.070,14.040
2019-04-29 11:19:39,14.070,14.050
2019-04-29 11:19:42,14.070,14.050
2019-04-29 11:19:45,14.070,14.060
2019-04-29 11:19:48,14.070,14.060
2019-04-29 11:19:51,14.070,14.060
2019-04-29 11:19:54,14.070,14.060
2019-04-29 11:19:57,14.070,14.060
2019-04-29 11:20:00,14.080,14.070
2019-04-29 11:20:03,14.080,14.070
2019-04-29 11:20:06,14.080,14.070
2019-04-29 11:20:09,14.080,14.070
2019-04-29 11:20:12,14.070,14.060
2019-04-29 11:20:15,14.070,14.060
2019-04-29 11:20:18,14.070,14.060
2019-04-29 11:20:21,14.080,14.060
2019-04-29 11:20:24,14.080,14.070
2019-04-29 11:20:27,14.070,14.060
2019-04-29 11:20:30,14.070,14.060
2019-04-29 11:20:33,14.070,14.060
2019-04-29 11:20:36,14.070,14.060
2019-04-29 11:20:39,14.070,14.060
2019-04-29 11:20:42,14.070,14.060
2019-04-29 11:20:45,14.060,14.050
2019-04-29 11:20:48,14.060,14.050
2019-04-29 11:20:51,14.060,14.050
2019-04-29 11:20:54,14.060,14.050
2019-04-29 11:20:57,14.070,14.050
2019-04-29 11:21:00,14.070,14.050
2019-04-29 11:21:03,14.080,14.070
2019-04-29 11:21:06,14.050,14.040
2019-04-29 11:21:09,14.070,14.060
2019-04-29 11:21:12,14.070,14.060
2019-04-29 11:21:15,14.070,14.050
2019-04-29 11:21:18,14.060,14.050
2019-04-29 11:21:21,14.060,14.050
2019-04-29 11:21:24,14.060,14.050
2019-04-29 11:21:27,14.050,14.040
2019-04-29 11:21:30,14.060,14.040
2019-04-29 11:21:33,14.060,14.040
2019-04-29 11:21:36,14.060,14.050
2019-04-29 11:21:39,14.060,14.050
2019-04-29 11:21:42,14.080,14.070
2019-04-29 11:21:45,14.060,14.050
2019-04-29 11:21:48,14.060,14.050
2019-04-29 11:21:51,14.060,14.050
2019-04-29 11:21:54,14.060,14.050
2019-04-29 11:21:57,14.060,14.050
2019-04-29 11:22:00,14.060,14.050
2019-04-29 11:22:03,14.050,14.040
2019-04-29 11:22:06,14.050,14.040
2019-04-29 11:22:09,14.050,14.040
2019-04-29 11:22:12,14.050,14.040
2019-04-29 11:22:15,14.050,14.040
2019-04-29 11:22:18,14.050,14.040
2019-04-29 11:22:21,14.070,14.060
2019-04-29 11:22:24,14.070,14.060
2019-04-29 11:22:27,14.070,14.060
2019-04-29 11:22:30,14.070,14.060
2019-04-29 11:22:33,14.070,14.060
2019-04-29 11:22:36,14.070,14.060
2019-04-29 11:22:39,14.060,14.040
2019-04-29 11:22:42,14.060,14.040
2019-04-29 11:22:45,14.070,14.040
2019-04-29 11:22:48,14.070,14.040
2019-04-29 11:22:51,14.060,14.040
2019-04-29 11:22:54,14.060,14.040
2019-04-29 11:22:57,14.060,14.040
2019-04-29 11:23:00,14.040,14.030
2019-04-29 11:23:03,14.080,14.030
2019-04-29 11:23:06,14.060,14.030
2019-04-29 11:23:09,14.040,14.030
2019-04-29 11:23:12,14.040,14.030
2019-04-29 11:23:15,14.040,14.030
2019-04-29 11:23:18,14.040,14.030
2019-04-29 11:23:21,14.030,14.020
2019-04-29 11:23:24,14.050,14.040
2019-04-29 11:23:27,14.040,14.030
2019-04-29 11:23:30,14.040,14.030
2019-04-29 11:23:33,14.040,14.030
2019-04-29 11:23:36,14.040,14.030
2019-04-29 11:23:39,14.040,14.030
2019-04-29 11:23:42,14.060,14.050
2019-04-29 11:23:45,14.060,14.050
2019-04-29 11:23:48,14.060,14.050
2019-04-29 11:23:51,14.060,14.050
2019-04-29 11:23:54,14.060,14.050
2019-04-29 11:23:57,14.060,14.050
2019-04-29 11:24:00,14.060,14.050
2019-04-29 11:24:03,14.060,14.050
2019-04-29 11:24:06,14.050,14.040
2019-04-29 11:24:09,14.060,14.050
2019-04-29 11:24:12,14.060,14.050
2019-04-29 11:24:15,14.060,14.050
2019-04-29 11:24:18,14.060,14.050
2019-04-29 11:24:21,14.070,14.050
2019-04-29 11:24:24,14.070,14.060
2019-04-29 11:24:27,14.070,14.060
2019-04-29 11:24:30,14.070,14.060
2019-04-29 11:24:33,14.070,14.060
2019-04-29 11:24:36,14.070,14.060
2019-04-29 11:24:39,14.070,14.060
2019-04-29 11:24:42,14.070,14.060
2019-04-29 11:24:45,14.070,14.060
2019-04-29 11:24:48,14.070,14.060
2019-04-29 11:24:51,14.070,14.060
2019-04-29 11:24:54,14.070,14.060
2019-04-29 11:24:57,14.070,14.060
2019-04-29 11:25:00,14.070,14.060
2019-04-29 11:25:03,14.070,14.060
2019-04-29 11:25:06,14.070,14.060
2019-04-29 11:25:09,14.070,14.060
2019-04-29 11:25:12,14.070,14.060
2019-04-29 11:25:15,14.070,14.060
2019-04-29 11:25:18,14.070,14.060
2019-04-29 11:25:21,14.070,14.060
2019-04-29 11:25:24,14.070,14.060
2019-04-29 11:25:27,14.070,14.060
2019-04-29 11:25:30,14.070,14.060
2019-04-29 11:25:33,14.070,14.060
2019-04-29 11:25:36,14.070,14.060
2019-04-29 11:25:39,14.070,14.060
2019-04-29 11:25:42,14.070,14.060
2019-04-29 11:25:45,14.070,14.060
2019-04-29 11:25:48,14.070,14.060
2019-04-29 11:25:51,14.070,14.060
2019-04-29 11:25:54,14.080,14.070
2019-04-29 11:25:57,14.070,14.060
2019-04-29 11:26:00,14.070,14.060
2019-04-29 11:26:03,14.060,14.050
2019-04-29 11:26:06,14.060,14.050
2019-04-29 11:26:09,14.060,14.050
2019-04-29 11:26:12,14.060,14.050
2019-04-29 11:26:15,14.060,14.050
2019-04-29 11:26:18,14.060,14.050
2019-04-29 11:26:21,14.060,14.050
2019-04-29 11:26:24,14.080,14.070
2019-04-29 11:26:27,14.080,14.070
2019-04-29 11:26:30,14.080,14.070
2019-04-29 11:26:33,14.080,14.070
2019-04-29 11:26:36,14.080,14.070
2019-04-29 11:26:39,14.080,14.070
2019-04-29 11:26:42,14.080,14.070
2019-04-29 11:26:45,14.080,14.070
2019-04-29 11:26:48,14.080,14.070
2019-04-29 11:26:51,14.080,14.070
2019-04-29 11:26:54,14.080,14.070
2019-04-29 11:26:57,14.080,14.070
2019-04-29 11:27:00,14.070,14.060
2019-04-29 11:27:03,14.070,14.060
2019-04-29 11:27:06,14.070,14.060
2019-04-29 11:27:09,14.070,14.060
2019-04-29 11:27:12,14.070,14.060
2019-04-29 11:27:15,14.070,14.060
2019-04-29 11:27:18,14.080,14.070
2019-04-29 11:27:21,14.080,14.070
2019-04-29 11:27:24,14.080,14.070
2019-04-29 11:27:27,14.080,14.070
2019-04-29 11:27:30,14.080,14.070
2019-04-29 11:27:33,14.080,14.070
2019-04-29 11:27:36,14.080,14.070
2019-04-29 11:27:39,14.080,14.070
2019-04-29 11:27:42,14.080,14.070
2019-04-29 11:27:45,14.080,14.070
2019-04-29 11:27:48,14.080,14.070
2019-04-29 11:27:51,14.080,14.070
2019-04-29 11:27:54,14.080,14.070
2019-04-29 11:27:57,14.080,14.070
2019-04-29 11:28:00,14.080,14.070
2019-04-29 11:28:03,14.080,14.070
2019-04-29 11:28:06,14.070,14.060
2019-04-29 11:28:09,14.070,14.060
2019-04-29 11:28:12,14.070,14.060
2019-04-29 11:28:15,14.070,14.060
2019-04-29 11:28:18,14.080,14.070
2019-04-29 11:28:21,14.080,14.070
2019-04-29 11:28:24,14.070,14.060
2019-04-29 11:28:27,14.070,14.060
2019-04-29 11:28:30,14.070,14.060
2019-04-29 11:28:33,14.060,14.050
2019-04-29 11:28:36,14.050,14.040
2019-04-29 11:28:39,14.040,14.030
2019-04-29 11:28:42,14.050,14.040
2019-04-29 11:28:45,14.040,14.030
2019-04-29 11:28:48,14.050,14.020
2019-04-29 11:28:51,14.050,14.040
2019-04-29 11:28:54,14.050,14.030
2019-04-29 11:28:57,14.050,14.030
2019-04-29 11:29:00,14.050,14.030
2019-04-29 11:29:03,14.060,14.050
2019-04-29 11:29:06,14.060,14.030
2019-04-29 11:29:09,14.060,14.030
2019-04-29 11:29:12,14.060,14.030
2019-04-29 11:29:15,14.060,14.040
2019-04-29 11:29:18,14.060,14.040
2019-04-29 11:29:21,14.050,14.040
2019-04-29 11:29:24,14.050,14.040
2019-04-29 11:29:27,14.050,14.040
2019-04-29 11:29:30,14.050,14.040
2019-04-29 11:29:33,14.050,14.040
2019-04-29 11:29:36,14.060,14.050
2019-04-29 11:29:39,14.060,14.050
2019-04-29 11:29:42,14.060,14.050
2019-04-29 11:29:45,14.060,14.050
2019-04-29 11:29:48,14.060,14.050
2019-04-29 11:29:51,14.060,14.050
2019-04-29 11:29:54,14.060,14.050
2019-04-29 11:29:57,14.060,14.050
2019-04-29 11:30:00,14.060,14.050
2019-04-29 11:30:00,14.060,14.050
2019-04-29 13:00:03,14.100,14.060
2019-04-29 13:00:03,14.100,14.060
2019-04-29 13:00:06,14.090,14.070
2019-04-29 13:00:09,14.080,14.070
2019-04-29 13:00:12,14.090,14.080
2019-04-29 13:00:15,14.090,14.080
2019-04-29 13:00:18,14.090,14.080
2019-04-29 13:00:21,14.100,14.080
2019-04-29 13:00:24,14.100,14.090
2019-04-29 13:00:27,14.100,14.080
2019-04-29 13:00:30,14.100,14.080
2019-04-29 13:00:33,14.100,14.090
2019-04-29 13:00:36,14.100,14.090
2019-04-29 13:00:39,14.090,14.080
2019-04-29 13:00:42,14.090,14.070
2019-04-29 13:00:45,14.080,14.070
2019-04-29 13:00:48,14.080,14.070
2019-04-29 13:00:51,14.080,14.070
2019-04-29 13:00:54,14.090,14.080
2019-04-29 13:00:57,14.090,14.080
2019-04-29 13:01:00,14.090,14.080
2019-04-29 13:01:03,14.090,14.080
2019-04-29 13:01:06,14.090,14.070
2019-04-29 13:01:09,14.090,14.070
2019-04-29 13:01:12,14.090,14.070
2019-04-29 13:01:15,14.090,14.070
2019-04-29 13:01:18,14.090,14.070
2019-04-29 13:01:21,14.090,14.070
2019-04-29 13:01:24,14.100,14.070
2019-04-29 13:01:27,14.100,14.070
2019-04-29 13:01:30,14.100,14.070
2019-04-29 13:01:33,14.100,14.070
2019-04-29 13:01:36,14.100,14.090
2019-04-29 13:01:39,14.090,14.080
2019-04-29 13:01:42,14.100,14.090
2019-04-29 13:01:45,14.110,14.100
2019-04-29 13:01:48,14.110,14.100
2019-04-29 13:01:51,14.110,14.100
2019-04-29 13:01:54,14.110,14.100
2019-04-29 13:01:57,14.120,14.100
2019-04-29 13:02:00,14.120,14.100
2019-04-29 13:02:03,14.100,14.090
2019-04-29 13:02:06,14.100,14.090
2019-04-29 13:02:09,14.110,14.100
2019-04-29 13:02:12,14.120,14.110
2019-04-29 13:02:15,14.120,14.110
2019-04-29 13:02:18,14.110,14.100
2019-04-29 13:02:21,14.110,14.100
2019-04-29 13:02:24,14.120,14.110
2019-04-29 13:02:27,14.110,14.100
2019-04-29 13:02:30,14.110,14.100
2019-04-29 13:02:33,14.110,14.050
2019-04-29 13:02:36,14.110,14.100
2019-04-29 13:02:39,14.120,14.110
2019-04-29 13:02:42,14.120,14.110
2019-04-29 13:02:45,14.120,14.110
2019-04-29 13:02:48,14.110,14.100
2019-04-29 13:02:51,14.110,14.100
2019-04-29 13:02:54,14.110,14.100
2019-04-29 13:02:57,14.110,14.090
2019-04-29 13:03:00,14.100,14.080
2019-04-29 13:03:03,14.110,14.100
2019-04-29 13:03:06,14.110,14.100
2019-04-29 13:03:09,14.110,14.100
2019-04-29 13:03:12,14.110,14.100
2019-04-29 13:03:15,14.110,14.100
2019-04-29 13:03:18,14.110,14.100
2019-04-29 13:03:21,14.100,14.090
2019-04-29 13:03:24,14.100,14.090
2019-04-29 13:03:27,14.110,14.100
2019-04-29 13:03:30,14.110,14.100
2019-04-29 13:03:33,14.110,14.100
2019-04-29 13:03:36,14.110,14.100
2019-04-29 13:03:39,14.110,14.100
2019-04-29 13:03:42,14.120,14.110
2019-04-29 13:03:45,14.120,14.110
2019-04-29 13:03:48,14.120,14.110
2019-04-29 13:03:51,14.120,14.110
2019-04-29 13:03:54,14.120,14.110
2019-04-29 13:03:57,14.120,14.100
2019-04-29 13:04:00,14.120,14.100
2019-04-29 13:04:03,14.110,14.100
2019-04-29 13:04:06,14.110,14.100
2019-04-29 13:04:09,14.120,14.100
2019-04-29 13:04:12,14.120,14.100
2019-04-29 13:04:15,14.110,14.100
2019-04-29 13:04:18,14.110,14.100
2019-04-29 13:04:21,14.110,14.100
2019-04-29 13:04:24,14.110,14.100
2019-04-29 13:04:27,14.120,14.110
2019-04-29 13:04:30,14.120,14.110
2019-04-29 13:04:33,14.120,14.110
2019-04-29 13:04:36,14.120,14.110
2019-04-29 13:04:39,14.120,14.110
2019-04-29 13:04:42,14.120,14.100
2019-04-29 13:04:45,14.120,14.070
2019-04-29 13:04:48,14.120,14.090
2019-04-29 13:04:51,14.110,14.080
2019-04-29 13:04:54,14.110,14.090
2019-04-29 13:04:57,14.110,14.090
2019-04-29 13:05:00,14.110,14.090
2019-04-29 13:05:03,14.110,14.090
2019-04-29 13:05:06,14.100,14.090
2019-04-29 13:05:09,14.100,14.090
2019-04-29 13:05:12,14.100,14.090
2019-04-29 13:05:15,14.100,14.090
2019-04-29 13:05:18,14.100,14.090
2019-04-29 13:05:21,14.100,14.090
2019-04-29 13:05:24,14.100,14.090
2019-04-29 13:05:27,14.100,14.090
2019-04-29 13:05:30,14.100,14.090
2019-04-29 13:05:33,14.090,14.070
2019-04-29 13:05:36,14.100,14.070
2019-04-29 13:05:39,14.100,14.070
2019-04-29 13:05:42,14.100,14.080
2019-04-29 13:05:45,14.090,14.080
2019-04-29 13:05:48,14.090,14.080
2019-04-29 13:05:51,14.090,14.080
2019-04-29 13:05:54,14.090,14.080
2019-04-29 13:05:57,14.080,14.070
2019-04-29 13:06:00,14.080,14.070
2019-04-29 13:06:03,14.080,14.070
2019-04-29 13:06:06,14.090,14.070
2019-04-29 13:06:09,14.080,14.070
2019-04-29 13:06:12,14.090,14.080
2019-04-29 13:06:15,14.090,14.080
2019-04-29 13:06:18,14.090,14.080
2019-04-29 13:06:21,14.100,14.080
2019-04-29 13:06:24,14.100,14.080
2019-04-29 13:06:27,14.100,14.080
2019-04-29 13:06:30,14.100,14.080
2019-04-29 13:06:33,14.100,14.080
2019-04-29 13:06:36,14.100,14.080
2019-04-29 13:06:39,14.100,14.080
2019-04-29 13:06:42,14.100,14.080
2019-04-29 13:06:45,14.100,14.090
2019-04-29 13:06:48,14.100,14.080
2019-04-29 13:06:51,14.100,14.080
2019-04-29 13:06:54,14.100,14.080
2019-04-29 13:06:57,14.100,14.080
2019-04-29 13:07:00,14.090,14.080
2019-04-29 13:07:03,14.090,14.080
2019-04-29 13:07:06,14.110,14.100
2019-04-29 13:07:09,14.110,14.100
2019-04-29 13:07:12,14.090,14.080
2019-04-29 13:07:15,14.090,14.080
2019-04-29 13:07:18,14.090,14.080
2019-04-29 13:07:21,14.090,14.080
2019-04-29 13:07:24,14.090,14.080
2019-04-29 13:07:27,14.090,14.080
2019-04-29 13:07:30,14.090,14.080
2019-04-29 13:07:33,14.090,14.080
2019-04-29 13:07:36,14.090,14.080
2019-04-29 13:07:39,14.110,14.100
2019-04-29 13:07:42,14.110,14.100
2019-04-29 13:07:45,14.110,14.100
2019-04-29 13:07:48,14.100,14.090
2019-04-29 13:07:51,14.100,14.090
2019-04-29 13:07:54,14.100,14.090
2019-04-29 13:07:57,14.090,14.080
2019-04-29 13:08:00,14.090,14.080
2019-04-29 13:08:03,14.100,14.090
2019-04-29 13:08:06,14.090,14.080
2019-04-29 13:08:09,14.090,14.080
2019-04-29 13:08:12,14.100,14.080
2019-04-29 13:08:15,14.090,14.080
2019-04-29 13:08:18,14.090,14.080
2019-04-29 13:08:21,14.090,14.080
2019-04-29 13:08:24,14.090,14.080
2019-04-29 13:08:27,14.090,14.070
2019-04-29 13:08:30,14.080,14.070
2019-04-29 13:08:33,14.080,14.070
2019-04-29 13:08:36,14.080,14.070
2019-04-29 13:08:39,14.080,14.070
2019-04-29 13:08:42,14.080,14.070
2019-04-29 13:08:45,14.080,14.070
2019-04-29 13:08:48,14.080,14.070
2019-04-29 13:08:51,14.080,14.070
2019-04-29 13:08:54,14.080,14.070
2019-04-29 13:08:57,14.080,14.070
